85008,Bl smear w/o diff wbc count
85009,Manual diff wbc count b-coat
85013,Spun microhematocrit
85014,Hematocrit
85018,Hemoglobin
85025,Complete cbc w/auto diff wbc
85027,Complete cbc automated
85032,Manual cell count each
85041,Automated rbc count
85044,Manual reticulocyte count
85045,Automated reticulocyte count
85046,Reticyte/hgb concentrate
85048,Automated leukocyte count
85049,Automated platelet count
85055,Reticulated platelet assay
85060,Blood smear interpretation
85097,Bone marrow interpretation
85130,Chromogenic substrate assay
85170,Blood clot retraction
85175,Blood clot lysis time
85210,Blood clot factor II test
85220,Blood clot factor V test
85230,Blood clot factor VII test
85240,Blood clot factor VIII test
85244,Blood clot factor VIII test
85245,Blood clot factor VIII test
85246,Blood clot factor VIII test
85247,Blood clot factor VIII test
85250,Blood clot factor IX test
85260,Blood clot factor X test
85270,Blood clot factor XI test
85280,Blood clot factor XII test
85290,Blood clot factor XIII test
85291,Blood clot factor XIII test
85292,Blood clot factor assay
85293,Blood clot factor assay
85300,Antithrombin III test
85301,Antithrombin III test
85302,Blood clot inhibitor antigen
85303,Blood clot inhibitor test
85305,Blood clot inhibitor assay
85306,Blood clot inhibitor test
85307,Assay activated protein c
85335,Factor inhibitor test
85337,Thrombomodulin
85345,Coagulation time
85347,Coagulation time
85348,Coagulation time
85360,Euglobulin lysis
85362,Fibrin degradation products
85366,Fibrinogen test
85370,Fibrinogen test
85378,Fibrin degrade semiquant
85379,Fibrin degradation quant
85380,Fibrin degradation vte
85384,Fibrinogen
85385,Fibrinogen
85390,Fibrinolysins screen
85396,Clotting assay whole blood
85400,Fibrinolytic plasmin
85410,Fibrinolytic antiplasmin
85415,Fibrinolytic plasminogen
85420,Fibrinolytic plasminogen
85421,Fibrinolytic plasminogen
85441,Heinz bodies direct
85445,Heinz bodies induced
85460,Hemoglobin fetal
85461,Hemoglobin fetal
85475,Hemolysin
85520,Heparin assay
85525,Heparin neutralization
85530,Heparin-protamine tolerance
85536,Iron stain peripheral blood
85540,Wbc alkaline phosphatase
85547,RBC mechanical fragility
85549,Muramidase
85555,RBC osmotic fragility
85557,RBC osmotic fragility
85576,Blood platelet aggregation
85597,Platelet neutralization
85610,Prothrombin time
85611,Prothrombin test
85612,Viper venom prothrombin time
85613,Russell viper venom diluted
85635,Reptilase test
85651,Rbc sed rate nonautomated
85652,Rbc sed rate automated
85660,RBC sickle cell test
85670,Thrombin time plasma
85675,Thrombin time titer
85705,Thromboplastin inhibition
85730,Thromboplastin time partial
85732,Thromboplastin time partial
85810,Blood viscosity examination
85999,Hematology procedure
86000,Agglutinins febrile
86001,Allergen specific igg
86003,Allergen specific IgE
86005,Allergen specific IgE
86021,WBC antibody identification
86022,Platelet antibodies
86023,Immunoglobulin assay
86038,Antinuclear antibodies
86039,Antinuclear antibodies (ANA)
86060,Antistreptolysin o titer
86063,Antistreptolysin o screen
86064,B cells total count
86077,Physician blood bank service
86078,Physician blood bank service
86079,Physician blood bank service
86140,C-reactive protein
86141,C-reactive protein hs
86146,Glycoprotein antibody
86147,Cardiolipin antibody
86148,Phospholipid antibody
86155,Chemotaxis assay
86156,Cold agglutinin screen
86157,Cold agglutinin titer
86160,Complement antigen
86161,Complement/function activity
86162,Complement total (CH50)
86171,Complement fixation each
86185,Counterimmunoelectrophoresis
86215,Deoxyribonuclease antibody
86225,DNA antibody
86226,DNA antibody single strand
86235,Nuclear antigen antibody
86243,Fc receptor
86255,Fluorescent antibody screen
86256,Fluorescent antibody titer
86277,Growth hormone antibody
86280,Hemagglutination inhibition
86294,Immunoassay tumor qual
86300,Immunoassay tumor ca 15-3
86301,Immunoassay tumor ca 19-9
86304,Immunoassay tumor ca 125
86308,Heterophile antibodies
86309,Heterophile antibodies
86310,Heterophile antibodies
86316,Immunoassay tumor other
86317,Immunoassayinfectious agent
86318,Immunoassayinfectious agent
86320,Serum immunoelectrophoresis
86325,Other immunoelectrophoresis
86327,Immunoelectrophoresis assay
86329,Immunodiffusion
86331,Immunodiffusion ouchterlony
86332,Immune complex assay
86334,Immunofix e-phoresis serum
86335,Immunfix e-phorsis/urine/csf
86336,Inhibin A
86337,Insulin antibodies
86340,Intrinsic factor antibody
86341,Islet cell antibody
86343,Leukocyte histamine release
86344,Leukocyte phagocytosis
86353,Lymphocyte transformation
86359,T cells total count
86360,T cell absolute count/ratio
86361,T cell absolute count
86376,Microsomal antibody
86378,Migration inhibitory factor
86379,Nk cells total count
86382,Neutralization test viral
86384,Nitroblue tetrazolium dye
86403,Particle agglutination test
86406,Particle agglutination test
86430,Rheumatoid factor test
86431,Rheumatoid factor quant
86485,Skin test candida
86490,Coccidioidomycosis skin test
86510,Histoplasmosis skin test
86580,TB intradermal test
86585,TB tine test
86586,Skin test unlisted
86587,Stem cells total count
86590,Streptokinase antibody
86592,Blood serology qualitative
86593,Blood serology quantitative
86602,Antinomyces antibody
86603,Adenovirus antibody
86606,Aspergillus antibody
86609,Bacterium antibody
86611,Bartonella antibody
86612,Blastomyces antibody
86615,Bordetella antibody
86617,Lyme disease antibody
86618,Lyme disease antibody
86619,Borrelia antibody
86622,Brucella antibody
86625,Campylobacter antibody
86628,Candida antibody
86631,Chlamydia antibody
86632,Chlamydia igm antibody
86635,Coccidioides antibody
86638,Q fever antibody
86641,Cryptococcus antibody
86644,CMV antibody
86645,CMV antibody IgM
86648,Diphtheria antibody
86651,Encephalitis antibody
86652,Encephalitis antibody
86653,Encephalitis antibody
86654,Encephalitis antibody
86658,Enterovirus antibody
86663,Epstein-barr antibody
86664,Epstein-barr antibody
86665,Epstein-barr antibody
86666,Ehrlichia antibody
86668,Francisella tularensis
86671,Fungus antibody
86674,Giardia lamblia antibody
86677,Helicobacter pylori
86682,Helminth antibody
86684,Hemophilus influenza
86687,Htlv-i antibody
86688,Htlv-ii antibody
86689,HTLV/HIV confirmatory test
86692,Hepatitis delta agent
86694,Herpes simplex test
86695,Herpes simplex test
86696,Herpes simplex type 2
86698,Histoplasma
86701,HIV-1
86702,HIV-2
86703,HIV-1/HIV-2 single assay
86704,Hep b core antibody total
86705,Hep b core antibody igm
86706,Hep b surface antibody
86707,Hep be antibody
86708,Hep a antibody total
86709,Hep a antibody igm
86710,Influenza virus antibody
86713,Legionella antibody
86717,Leishmania antibody
86720,Leptospira antibody
86723,Listeria monocytogenes ab
86727,Lymph choriomeningitis ab
86729,Lympho venereum antibody
86732,Mucormycosis antibody
86735,Mumps antibody
86738,Mycoplasma antibody
86741,Neisseria meningitidis
86744,Nocardia antibody
86747,Parvovirus antibody
86750,Malaria antibody
86753,Protozoa antibody nos
86756,Respiratory virus antibody
86757,Rickettsia antibody
86759,Rotavirus antibody
86762,Rubella antibody
86765,Rubeola antibody
86768,Salmonella antibody
86771,Shigella antibody
86774,Tetanus antibody
86777,Toxoplasma antibody
86778,Toxoplasma antibody igm
86781,Treponema pallidum confirm
86784,Trichinella antibody
86787,Varicella-zoster antibody
86790,Virus antibody nos
86793,Yersinia antibody
86800,Thyroglobulin antibody
86803,Hepatitis c ab test
86804,Hep c ab test confirm
86805,Lymphocytotoxicity assay
86806,Lymphocytotoxicity assay
86807,Cytotoxic antibody screening
86808,Cytotoxic antibody screening
86812,HLA typing A B or C
86813,HLA typing A B or C
86816,HLA typing DR/DQ
86817,HLA typing DR/DQ
86821,Lymphocyte culture mixed
86822,Lymphocyte culture primed
86849,Immunology procedure
86850,RBC antibody screen
86860,RBC antibody elution
86870,RBC antibody identification
86880,Coombs test direct
86885,Coombs test indirect qual
86886,Coombs test indirect titer
86890,Autologous blood process
86891,Autologous blood op salvage
86900,Blood typing ABO
86901,Blood typing Rh (D)
86903,Blood typing antigen screen
86904,Blood typing patient serum
86905,Blood typing RBC antigens
86906,Blood typing Rh phenotype
86910,Blood typing paternity test
86911,Blood typing antigen system
86920,Compatibility test
86921,Compatibility test
86922,Compatibility test
86927,Plasma fresh frozen
86930,Frozen blood prep
86931,Frozen blood thaw
86932,Frozen blood freeze/thaw
86940,Hemolysins/agglutinins auto
86941,Hemolysins/agglutinins
86945,Blood product/irradiation
86950,Leukacyte transfusion
86965,Pooling blood platelets
86970,RBC pretreatment
86971,RBC pretreatment
86972,RBC pretreatment
86975,RBC pretreatment serum
86976,RBC pretreatment serum
86977,RBC pretreatment serum
86978,RBC pretreatment serum
86985,Split blood or products
86999,Transfusion procedure
87001,Small animal inoculation
87003,Small animal inoculation
87015,Specimen concentration
87040,Blood culture for bacteria
87045,Feces culture bacteria
87046,Stool cultr bacteria each
87070,Culture bacteria other
87071,Culture bacteri aerobic othr
87073,Culture bacteria anaerobic
87075,Cultr bacteria except blood
87076,Culture anaerobe ident each
87077,Culture aerobic identify
87081,Culture screen only
87084,Culture of specimen by kit
87086,Urine culture/colony count
87088,Urine bacteria culture
87101,Skin fungi culture
87102,Fungus isolation culture
87103,Blood fungus culture
87106,Fungi identification yeast
87107,Fungi identification mold
87109,Mycoplasma
87110,Chlamydia culture
87116,Mycobacteria culture
87118,Mycobacteric identification
87140,Culture type immunofluoresc
87143,Culture typing glc/hplc
87147,Culture type immunologic
87149,Culture type nucleic acid
87152,Culture type pulse field gel
87158,Culture typing added method
87164,Dark field examination
87166,Dark field examination
87168,Macroscopic exam arthropod
87169,Macroscopic exam parasite
87172,Pinworm exam
87176,Tissue homogenization cultr
87177,Ova and parasites smears
87181,Microbe susceptible diffuse
87184,Microbe susceptible disk
87185,Microbe susceptible enzyme
87186,Microbe susceptible mic
87187,Microbe susceptible mlc
87188,Microbe suscept macrobroth
87190,Microbe suscept mycobacteri
87197,Bactericidal level serum
87205,Smear gram stain
87206,Smear fluorescent/acid stai
87207,Smear special stain
87210,Smear wet mount saline/ink
87220,Tissue exam for fungi
87230,Assay toxin or antitoxin
87250,Virus inoculate eggs/animal
87252,Virus inoculation tissue
87253,Virus inoculate tissue addl
87254,Virus inoculation shell via
87255,Genet virus isolate hsv
87260,Adenovirus ag if
87265,Pertussis ag if
87267,Enterovirus antibody dfa
87269,Giardia ag if
87270,Chlamydia trachomatis ag if
87271,Cryptosporidum/gardia ag if
87272,Cryptosporidium ag if
87273,Herpes simplex 2 ag if
87274,Herpes simplex 1 ag if
87275,Influenza b ag if
87276,Influenza a ag if
87277,Legionella micdadei ag if
87278,Legion pneumophilia ag if
87279,Parainfluenza ag if
87280,Respiratory syncytial ag if
87281,Pneumocystis carinii ag if
87283,Rubeola ag if
87285,Treponema pallidum ag if
87290,Varicella zoster ag if
87299,Antibody detection nos if
87300,Ag detection polyval if
87301,Adenovirus ag eia
87320,Chylmd trach ag eia
87324,Clostridium ag eia
87327,Cryptococcus neoform ag eia
87328,Cryptosporidium ag eia
87329,Giardia ag eia
87332,Cytomegalovirus ag eia
87335,E coli 0157 ag eia
87336,Entamoeb hist dispr ag eia
87337,Entamoeb hist group ag eia
87338,Hpylori stool eia
87339,H pylori ag eia
87340,Hepatitis b surface ag eia
87341,Hepatitis b surface ag eia
87350,Hepatitis be ag eia
87380,Hepatitis delta ag eia
87385,Histoplasma capsul ag eia
87390,Hiv-1 ag eia
87391,Hiv-2 ag eia
87400,Influenza a/b ag eia
87420,Resp syncytial ag eia
87425,Rotavirus ag eia
87427,Shiga-like toxin ag eia
87430,Strep a ag eia
87449,Ag detect nos eia mult
87450,Ag detect nos eia single
87451,Ag detect polyval eia mult
87470,Bartonella dna dir probe
87471,Bartonella dna amp probe
87472,Bartonella dna quant
87475,Lyme dis dna dir probe
87476,Lyme dis dna amp probe
87477,Lyme dis dna quant
87480,Candida dna dir probe
87481,Candida dna amp probe
87482,Candida dna quant
87485,Chylmd pneum dna dir probe
87486,Chylmd pneum dna amp probe
87487,Chylmd pneum dna quant
87490,Chylmd trach dna dir probe
87491,Chylmd trach dna amp probe
87492,Chylmd trach dna quant
87495,Cytomeg dna dir probe
87496,Cytomeg dna amp probe
87497,Cytomeg dna quant
87510,Gardner vag dna dir probe
87511,Gardner vag dna amp probe
87512,Gardner vag dna quant
87515,Hepatitis b dna dir probe
87516,Hepatitis b dna amp probe
87517,Hepatitis b dna quant
87520,Hepatitis c rna dir probe
87521,Hepatitis c rna amp probe
87522,Hepatitis c rna quant
87525,Hepatitis g dna dir probe
87526,Hepatitis g dna amp probe
87527,Hepatitis g dna quant
87528,Hsv dna dir probe
87529,Hsv dna amp probe
87530,Hsv dna quant
87531,Hhv-6 dna dir probe
87532,Hhv-6 dna amp probe
87533,Hhv-6 dna quant
87534,Hiv-1 dna dir probe
87535,Hiv-1 dna amp probe
87536,Hiv-1 dna quant
87537,Hiv-2 dna dir probe
87538,Hiv-2 dna amp probe
87539,Hiv-2 dna quant
87540,Legion pneumo dna dir prob
87541,Legion pneumo dna amp prob
87542,Legion pneumo dna quant
87550,Mycobacteria dna dir probe
87551,Mycobacteria dna amp probe
87552,Mycobacteria dna quant
87555,M.tuberculo dna dir probe
87556,M.tuberculo dna amp probe
87557,M.tuberculo dna quant
87560,M.avium-intra dna dir prob
87561,M.avium-intra dna amp prob
87562,M.avium-intra dna quant
87580,M.pneumon dna dir probe
87581,M.pneumon dna amp probe
87582,M.pneumon dna quant
87590,N.gonorrhoeae dna dir prob
87591,N.gonorrhoeae dna amp prob
87592,N.gonorrhoeae dna quant
87620,Hpv dna dir probe
87621,Hpv dna amp probe
87622,Hpv dna quant
87650,Strep a dna dir probe
87651,Strep a dna amp probe
87652,Strep a dna quant
87660,Trichomonas vagin dir probe
87797,Detect agent nos dna dir
87798,Detect agent nos dna amp
87799,Detect agent nos dna quant
87800,Detect agnt mult dna direc
87801,Detect agnt mult dna ampli
87802,Strep b assay w/optic
87803,Clostridium toxin a w/optic
87804,Influenza assay w/optic
87807,Rsv assay w/optic
87810,Chylmd trach assay w/optic
87850,N. gonorrhoeae assay w/optic
87880,Strep a assay w/optic
87899,Agent nos assay w/optic
87901,Genotype dna hiv reverse t
87902,Genotype dna hepatitis C
87903,Phenotype dna hiv w/culture
87904,Phenotype dna hiv w/clt add
87999,Microbiology procedure
88000,Autopsy (necropsy) gross
88005,Autopsy (necropsy) gross
88007,Autopsy (necropsy) gross
88012,Autopsy (necropsy) gross
88014,Autopsy (necropsy) gross
88016,Autopsy (necropsy) gross
88020,Autopsy (necropsy) complete
88025,Autopsy (necropsy) complete
88027,Autopsy (necropsy) complete
88028,Autopsy (necropsy) complete
88029,Autopsy (necropsy) complete
88036,Limited autopsy
88037,Limited autopsy
88040,Forensic autopsy (necropsy)
88045,Coroner?s autopsy (necropsy)
88099,Necropsy (autopsy) procedure
88104,Cytopathology fluids
88106,Cytopathology fluids
88107,Cytopathology fluids
88108,Cytopath concentrate tech
88112,Cytopath cell enhance tech
88125,Forensic cytopathology
88130,Sex chromatin identification
88140,Sex chromatin identification
88141,Cytopath c/v interpret
88142,Cytopath c/v thin layer
88143,Cytopath c/v thin layer redo
88147,Cytopath c/v automated
88148,Cytopath c/v auto rescreen
88150,Cytopath c/v manual
88152,Cytopath c/v auto redo
88153,Cytopath c/v redo
88154,Cytopath c/v select
88155,Cytopath c/v index add-on
88160,Cytopath smear other source
88161,Cytopath smear other source
88162,Cytopath smear other source
88164,Cytopath tbs c/v manual
88165,Cytopath tbs c/v redo
88166,Cytopath tbs c/v auto redo
88167,Cytopath tbs c/v select
88172,Cytopathology eval of fna
88173,Cytopath eval fna report
88174,Cytopath c/v auto in fluid
88175,Cytopath c/v auto fluid redo
88182,Cell marker study
88184,Flowcytometry/ tc 1 marker
88185,Flowcytometry/tc add-on
88187,Flowcytometry/read 2-8
88188,Flowcytometry/read 9-15
88189,Flowcytometry/read 16 & >
88199,Cytopathology procedure
88230,Tissue culture lymphocyte
88233,Tissue culture skin/biopsy
88235,Tissue culture placenta
88237,Tissue culture bone marrow
88239,Tissue culture tumor
88240,Cell cryopreserve/storage
88241,Frozen cell preparation
88245,Chromosome analysis 20-25
88248,Chromosome analysis 50-100
88249,Chromosome analysis 100
88261,Chromosome analysis 5
88262,Chromosome analysis 15-20
88263,Chromosome analysis 45
88264,Chromosome analysis 20-25
88267,Chromosome analys placenta
88269,Chromosome analys amniotic
88271,Cytogenetics dna probe
88272,Cytogenetics 3-5
88273,Cytogenetics 10-30
88274,Cytogenetics 25-99
88275,Cytogenetics 100-300
88280,Chromosome karyotype study
88283,Chromosome banding study
88285,Chromosome count additional
88289,Chromosome study additional
88291,Cyto/molecular report
88299,Cytogenetic study
88300,Surgical path gross
88302,Tissue exam by pathologist
88304,Tissue exam by pathologist
88305,Tissue exam by pathologist
88307,Tissue exam by pathologist
88309,Tissue exam by pathologist
88311,Decalcify tissue
88312,Special stains
88313,Special stains
88314,Histochemical stain
88318,Chemical histochemistry
88319,Enzyme histochemistry
88321,Microslide consultation
88323,Microslide consultation
88325,Comprehensive review of data
88329,Path consult introp
88331,Path consult intraop 1 bloc
88332,Path consult intraop add?l
88342,Immunohistochemistry
88346,Immunofluorescent study
88347,Immunofluorescent study
88348,Electron microscopy
88349,Scanning electron microscopy
88355,Analysis skeletal muscle
88356,Analysis nerve
88358,Analysis tumor
88360,Tumor immunohistochem/manual
88361,Tumor immunohistochem/comput
88362,Nerve teasing preparations
88365,Insitu hybridization (fish)
88367,Insitu hybridization auto
88368,Insitu hybridization manual
88371,Protein western blot tissue
88372,Protein analysis w/probe
88380,Microdissection
88399,Surgical pathology procedure
88400,Bilirubin total transcut
89050,Body fluid cell count
89051,Body fluid cell count
89055,Leukocyte assessment fecal
89060,Examsynovial fluid crystals
89100,Sample intestinal contents
89105,Sample intestinal contents
89125,Specimen fat stain
89130,Sample stomach contents
89132,Sample stomach contents
89135,Sample stomach contents
89136,Sample stomach contents
89140,Sample stomach contents
89141,Sample stomach contents
89160,Exam feces for meat fibers
89190,Nasal smear for eosinophils
89220,Sputum specimen collection
89225,Starch granules feces
89230,Collect sweat for test
89235,Water load test
89240,Pathology lab procedure
89250,Cultr oocyte/embryo <4 days
89251,Cultr oocyte/embryo <4 days
89253,Embryo hatching
89254,Oocyte identification
89255,Prepare embryo for transfer
89257,Sperm identification
89258,Cryopreservation; embryo(s)
89259,Cryopreservation sperm
89260,Sperm isolation simple
89261,Sperm isolation complex
89264,Identify sperm tissue
89268,Insemination of oocytes
89272,Extended culture of oocytes
89280,Assist oocyte fertilization
89281,Assist oocyte fertilization
89290,Biopsy oocyte polar body
89291,Biopsy oocyte polar body
89300,Semen analysis w/huhner
89310,Semen analysis w/count
89320,Semen analysis complete
89321,Semen analysis & motility
89325,Sperm antibody test
89329,Sperm evaluation test
89330,Evaluation cervical mucus
89335,Cryopreserve testicular tiss
89342,Storage/year; embryo(s)
89343,Storage/year; sperm/semen
89344,Storage/year; reprod tissue
89346,Storage/year; oocyte(s)
89352,Thawing cryopresrved; embryo
89353,Thawing cryopresrved; sperm
89354,Thaw cryoprsvrd; reprod tiss
89356,Thawing cryopresrved; oocyte
90281,Human ig im
90283,Human ig iv
90287,Botulinum antitoxin
90288,Botulism ig iv
90291,Cmv ig iv
90296,Diphtheria antitoxin
90371,Hep b ig im
90375,Rabies ig im/sc
90376,Rabies ig heat treated
90378,Rsv ig im 50mg
90379,Rsv ig iv
90384,Rh ig full-dose im
90385,Rh ig minidose im
90386,Rh ig iv
90389,Tetanus ig im
90393,Vaccina ig im
90396,Varicella-zoster ig im
90399,Immune globulin
90465,Immune admin 1 inj < 8 yrs
90466,Immune admin addl inj < 8 y
90467,Immune admin o or n < 8 yrs
90468,Immune admin o/n addl < 8 y
90471,Immunization admin
90472,Immunization admin each add
90473,Immune admin oral/nasal
90474,Immune admin oral/nasal addl
90476,Adenovirus vaccine type 4
90477,Adenovirus vaccine type 7
90581,Anthrax vaccine sc
90585,Bcg vaccine percut
90586,Bcg vaccine intravesical
90632,Hep a vaccine adult im
90633,Hep a vacc ped/adol 2 dose
90634,Hep a vacc ped/adol 3 dose
90636,Hep a/hep b vacc adult im
90645,Hib vaccine hboc im
90646,Hib vaccine prp-d im
90647,Hib vaccine prp-omp im
90648,Hib vaccine prp-t im
90655,Flu vaccine no preserv 6-35m
90656,Flu vaccine no preserv 3 & >
90657,Flu vaccine 3 yrs im
90658,Flu vaccine 3 yrs & > im
90660,Flu vaccine nasal
90665,Lyme disease vaccine im
90669,Pneumococcal vacc ped <5
90675,Rabies vaccine im
90676,Rabies vaccine id
90680,Rotovirus vaccine oral
90690,Typhoid vaccine oral
90691,Typhoid vaccine im
90692,Typhoid vaccine h-p sc/id
90693,Typhoid vaccine akd sc
90698,Dtap-hib-ip vaccine im
90700,Dtap vaccine < 7 yrs im
90701,Dtp vaccine im
90702,Dt vaccine < 7 im
90703,Tetanus vaccine im
90704,Mumps vaccine sc
90705,Measles vaccine sc
90706,Rubella vaccine sc
90707,Mmr vaccine sc
90708,Measles-rubella vaccine sc
90710,Mmrv vaccine sc
90712,Oral poliovirus vaccine
90713,Poliovirus ipv sc
90715,Tdap vaccine >7 im
90716,Chicken pox vaccine sc
90717,Yellow fever vaccine sc
90718,Td vaccine > 7 im
90719,Diphtheria vaccine im
90720,Dtp/hib vaccine im
90721,Dtap/hib vaccine im
90723,Dtap-hep b-ipv vaccine im
90725,Cholera vaccine injectable
90727,Plague vaccine im
90732,Pneumococcal vaccine
90733,Meningococcal vaccine sc
90734,Meningococcal vaccine im
90735,Encephalitis vaccine sc
90740,Hepb vacc ill pat 3 dose im
90743,Hep b vacc adol 2 dose im
90744,Hepb vacc ped/adol 3 dose im
90746,Hep b vaccine adult im
90747,Hepb vacc ill pat 4 dose im
90748,Hep b/hib vaccine im
90749,Vaccine toxoid
90780,IV infusion therapy 1 hour
90781,IV infusion additional hour
90782,Injection sc/im
90783,Injection ia
90784,Injection iv
90788,Injection of antibiotic
90799,Ther/prophylactic/dx inject
90801,Psy dx interview
90802,Intac psy dx interview
90804,Psytx office 20-30 min
90805,Psytx off 20-30 min w/e&m
90806,Psytx off 45-50 min
90807,Psytx off 45-50 min w/e&m
90808,Psytx office 75-80 min
90809,Psytx off 75-80 w/e&m
90810,Intac psytx off 20-30 min
90811,Intac psytx 20-30 w/e&m
90812,Intac psytx off 45-50 min
90813,Intac psytx 45-50 min w/e&m
90814,Intac psytx off 75-80 min
90815,Intac psytx 75-80 w/e&m
90816,Psytx hosp 20-30 min
90817,Psytx hosp 20-30 min w/e&m
90818,Psytx hosp 45-50 min
90819,Psytx hosp 45-50 min w/e&m
90821,Psytx hosp 75-80 min
90822,Psytx hosp 75-80 min w/e&m
90823,Intac psytx hosp 20-30 min
90824,Intac psytx hsp 20-30 w/e&m
90826,Intac psytx hosp 45-50 min
90827,Intac psytx hsp 45-50 w/e&m
90828,Intac psytx hosp 75-80 min
90829,Intac psytx hsp 75-80 w/e&m
90845,Psychoanalysis
90846,Family psytx w/o patient
90847,Family psytx w/patient
90849,Multiple family group psytx
90853,Group psychotherapy
90857,Intac group psytx
90862,Medication management
90865,Narcosynthesis
90870,Electroconvulsive therapy
90871,Electroconvulsive therapy
90875,Psychophysiological therapy
90876,Psychophysiological therapy
90880,Hypnotherapy
90882,Environmental manipulation
90885,Psy evaluation of records
90887,Consultation with family
90889,Preparation of report
90899,Psychiatric service/therapy
90901,Biofeedback train any meth
90911,Biofeedback peri/uro/rectal
90918,ESRD related services month
90919,ESRD related services month
90920,ESRD related services month
90921,ESRD related services month
90922,ESRD related services day
90923,Esrd related services day
90924,Esrd related services day
90925,Esrd related services day
90935,Hemodialysis one evaluation
90937,Hemodialysis repeated eval
90939,Hemodialysis study transcut
90940,Hemodialysis access study
90945,Dialysis one evaluation
90947,Dialysis repeated eval
90989,Dialysis training complete
90993,Dialysis training incompl
90997,Hemoperfusion
90999,Dialysis procedure
91000,Esophageal intubation
91010,Esophagus motility study
91011,Esophagus motility study
91012,Esophagus motility study
91020,Gastric motility
91030,Acid perfusion of esophagus
91034,Gastroesophageal reflux test
91035,G-esoph reflx tst w/electrod
91037,Esoph imped function test
91038,Esoph imped funct test > 1h
91040,Esoph balloon distension tst
91052,Gastric analysis test
91055,Gastric intubation for smear
91060,Gastric saline load test
91065,Breath hydrogen test
91100,Pass intestine bleeding tube
91105,Gastric intubation treatment
91110,Gi tract capsule endoscopy
91120,Rectal sensation test
91122,Anal pressure record
91123,Irrigate fecal impaction
91132,Electrogastrography
91133,Electrogastrography w/test
91299,Gastroenterology procedure
92002,Eye exam new patient
92004,Eye exam new patient
92012,Eye exam established pat
92014,Eye exam & treatment
92015,Refraction
92018,New eye exam & treatment
92019,Eye exam & treatment
92020,Special eye evaluation
92060,Special eye evaluation
92065,Orthoptic/pleoptic training
92070,Fitting of contact lens
92081,Visual field examination(s)
92082,Visual field examination(s)
92083,Visual field examination(s)
92100,Serial tonometry exam(s)
92120,Tonography & eye evaluation
92130,Water provocation tonography
92135,Opthalmic dx imaging
92136,Ophthalmic biometry
92140,Glaucoma provocative tests
92225,Special eye exam initial
92226,Special eye exam subsequent
92230,Eye exam with photos
92235,Eye exam with photos
92240,Icg angiography
92250,Eye exam with photos
92260,Ophthalmoscopy/dynamometry
92265,Eye muscle evaluation
92270,Electro-oculography
92275,Electroretinography
92283,Color vision examination
92284,Dark adaptation eye exam
92285,Eye photography
92286,Internal eye photography
92287,Internal eye photography
92310,Contact lens fitting
92311,Contact lens fitting
92312,Contact lens fitting
92313,Contact lens fitting
92314,Prescription of contact lens
92315,Prescription of contact lens
92316,Prescription of contact lens
92317,Prescription of contact lens
92325,Modification of contact lens
92326,Replacement of contact lens
92330,Fitting of artificial eye
92335,Fitting of artificial eye
92340,Fitting of spectacles
92341,Fitting of spectacles
92342,Fitting of spectacles
92352,Special spectacles fitting
92353,Special spectacles fitting
92354,Special spectacles fitting
92355,Special spectacles fitting
92358,Eye prosthesis service
92370,Repair & adjust spectacles
92371,Repair & adjust spectacles
92390,Supply of spectacles
92391,Supply of contact lenses
92392,Supply of low vision aids
92393,Supply of artificial eye
92395,Supply of spectacles
92396,Supply of contact lenses
92499,Eye service or procedure
92502,Ear and throat examination
92504,Ear microscopy examination
92506,Speech/hearing evaluation
92507,Speech/hearing therapy
92508,Speech/hearing therapy
92510,Rehab for ear implant
92511,Nasopharyngoscopy
92512,Nasal function studies
92516,Facial nerve function test
92520,Laryngeal function studies
92526,Oral function therapy
92531,Spontaneous nystagmus study
92532,Positional nystagmus test
92533,Caloric vestibular test
92534,Optokinetic nystagmus test
92541,Spontaneous nystagmus test
92542,Positional nystagmus test
92543,Caloric vestibular test
92544,Optokinetic nystagmus test
92545,Oscillating tracking test
92546,Sinusoidal rotational test
92547,Supplemental electrical test
92548,Posturography
92551,Pure tone hearing test air
92552,Pure tone audiometry air
92553,Audiometry air & bone
92555,Speech threshold audiometry
92556,Speech audiometry complete
92557,Comprehensive hearing test
92559,Group audiometric testing
92560,Bekesy audiometry screen
92561,Bekesy audiometry diagnosis
92562,Loudness balance test
92563,Tone decay hearing test
92564,Sisi hearing test
92565,Stenger test pure tone
92567,Tympanometry
92568,Acoustic reflex testing
92569,Acoustic reflex decay test
92571,Filtered speech hearing test
92572,Staggered spondaic word test
92573,Lombard test
92575,Sensorineural acuity test
92576,Synthetic sentence test
92577,Stenger test speech
92579,Visual audiometry (vra)
92582,Conditioning play audiometry
92583,Select picture audiometry
92584,Electrocochleography
92585,Auditor evoke potent compre
92586,Auditor evoke potent limit
92587,Evoked auditory test
92588,Evoked auditory test
92590,Hearing aid exam one ear
92591,Hearing aid exam both ears
92592,Hearing aid check one ear
92593,Hearing aid check both ears
92594,Electro hearng aid test one
92595,Electro hearng aid tst both
92596,Ear protector evaluation
92597,Oral speech device eval
92601,Cochlear implt f/up exam < 7
92602,Reprogram cochlear implt < 7
92603,Cochlear implt f/up exam 7 >
92604,Reprogram cochlear implt 7 >
92605,Eval for nonspeech device rx
92606,Non-speech device service
92607,Ex for speech device rx 1hr
92608,Ex for speech device rx addl
92609,Use of speech device service
